"District","week","TForce"
"Al-Ka'im",2531,6.338643615
"Al-Ka'im",2532,6.338643615
"Al-Ka'im",2533,6.338643615
"Al-Ka'im",2534,6.338643615
"Al-Ka'im",2535,6.338643615
"Al-Ka'im",2536,6.338643615
"Al-Ka'im",2537,6.338643615
"Al-Ka'im",2538,6.338643615
"Al-Ka'im",2539,6.338643615
"Al-Khalis",2345,1.009031163
"Al-Khalis",2346,1.009031163
"Al-Khalis",2347,1.009031163
"Al-Khalis",2348,1.009031163
"Al-Khalis",2349,1.009031163
"Al-Khalis",2350,1.009031163
"Al-Khalis",2351,1.009031163
"Al-Khalis",2352,1.009031163
"Al-Khalis",2353,1.009031163
"Al-Khalis",2354,1.009031163
"Al-Khalis",2355,1.009031163
"Al-Khalis",2356,1.009031163
"Al-Khalis",2357,1.009031163
"Al-Khalis",2358,1.009031163
"Al-Khalis",2359,1.009031163
"Al-Khalis",2360,1.009031163
"Al-Khalis",2361,1.009031163
"Al-Khalis",2362,1.009031163
"Al-Khalis",2363,1.009031163
"Al-Khalis",2364,1.009031163
"Al-Khalis",2365,1.009031163
"Al-Khalis",2366,1.009031163
"Al-Khalis",2367,1.009031163
"Al-Khalis",2368,1.009031163
"Al-Khalis",2369,1.009031163
"Al-Khalis",2370,1.009031163
"Al-Khalis",2371,1.009031163
"Al-Khalis",2372,1.009031163
"Al-Khalis",2373,1.009031163
"Al-Khalis",2374,1.009031163
"Al-Khalis",2375,1.009031163
"Al-Khalis",2376,1.009031163
"Al-Khalis",2377,1.009031163
"Al-Khalis",2378,1.009031163
"Al-Khalis",2379,1.009031163
"Al-Khalis",2380,1.009031163
"Al-Khalis",2381,1.009031163
"Al-Khalis",2382,1.009031163
"Al-Khalis",2383,1.009031163
"Al-Khalis",2384,1.009031163
"Al-Khalis",2385,1.009031163
"Al-Khalis",2386,1.009031163
"Al-Khalis",2387,1.009031163
"Al-Khalis",2388,1.009031163
"Al-Khalis",2389,1.009031163
"Al-Khalis",2390,1.009031163
"Al-Khalis",2391,1.009031163
"Al-Khalis",2392,0.976354126
"Al-Khalis",2393,0.976354126
"Al-Khalis",2394,0.976354126
"Al-Khalis",2395,0.976354126
"Al-Khalis",2396,0.976354126
"Al-Khalis",2397,0.976354126
"Al-Khalis",2398,0.976354126
"Al-Khalis",2399,0.976354126
"Al-Khalis",2400,0.976354126
"Al-Khalis",2401,0.976354126
"Al-Khalis",2402,0.976354126
"Al-Khalis",2403,0.976354126
"Al-Khalis",2404,0.976354126
"Al-Khalis",2405,0.976354126
"Al-Khalis",2406,0.976354126
"Al-Khalis",2407,0.976354126
"Al-Khalis",2408,0.976354126
"Al-Khalis",2409,0.976354126
"Al-Khalis",2410,0.976354126
"Al-Khalis",2411,0.976354126
"Al-Khalis",2412,0.976354126
"Al-Khalis",2413,0.976354126
"Al-Khalis",2414,0.976354126
"Al-Khalis",2415,0.976354126
"Al-Khalis",2416,0.976354126
"Al-Khalis",2417,0.976354126
"Al-Khalis",2418,0.976354126
"Al-Khalis",2419,0.976354126
"Al-Khalis",2420,0.976354126
"Al-Khalis",2421,0.976354126
"Al-Khalis",2422,0.976354126
"Al-Khalis",2423,0.976354126
"Al-Khalis",2424,0.976354126
"Al-Khalis",2425,0.976354126
"Al-Khalis",2426,0.976354126
"Al-Khalis",2427,0.976354126
"Al-Khalis",2428,0.976354126
"Al-Khalis",2429,0.976354126
"Al-Khalis",2430,0.976354126
"Al-Khalis",2431,0.976354126
"Al-Khalis",2432,0.976354126
"Al-Khalis",2433,0.976354126
"Al-Khalis",2434,0.976354126
"Al-Khalis",2435,0.976354126
"Al-Khalis",2436,0.976354126
"Al-Khalis",2437,0.976354126
"Al-Khalis",2438,0.976354126
"Al-Khalis",2439,0.976354126
"Al-Khalis",2440,0.976354126
"Al-Khalis",2441,0.976354126
"Al-Khalis",2442,0.976354126
"Al-Khalis",2443,0.976354126
"Al-Khalis",2444,0.945727161
"Al-Khalis",2445,0.945727161
"Al-Khalis",2446,0.945727161
"Al-Khalis",2447,0.945727161
"Al-Khalis",2448,0.945727161
"Al-Khalis",2449,0.945727161
"Al-Khalis",2450,0.945727161
"Al-Khalis",2451,0.945727161
"Al-Khalis",2452,0.945727161
"Al-Khalis",2453,1.891454322
"Al-Khalis",2454,1.891454322
"Al-Khalis",2455,1.891454322
"Al-Khalis",2456,1.891454322
"Al-Khalis",2457,1.891454322
"Al-Khalis",2458,1.891454322
"Al-Khalis",2459,1.891454322
"Al-Khalis",2460,1.891454322
"Al-Khalis",2461,1.891454322
"Al-Khalis",2462,1.891454322
"Al-Khalis",2463,1.891454322
"Al-Khalis",2464,1.891454322
"Al-Khalis",2465,1.891454322
"Al-Khalis",2466,1.891454322
"Al-Khalis",2467,1.891454322
"Al-Khalis",2468,1.891454322
"Al-Khalis",2469,1.891454322
"Al-Khalis",2470,1.891454322
"Al-Khalis",2471,1.891454322
"Al-Khalis",2472,1.891454322
"Al-Khalis",2473,1.891454322
"Al-Khalis",2474,1.891454322
"Al-Khalis",2475,1.891454322
"Al-Khalis",2476,1.891454322
"Al-Khalis",2477,1.891454322
"Al-Khalis",2478,1.891454322
"Al-Khalis",2479,1.891454322
"Al-Khalis",2480,1.891454322
"Al-Khalis",2481,1.891454322
"Al-Khalis",2482,1.891454322
"Al-Khalis",2483,0.945727161
"Al-Khalis",2484,0.945727161
"Al-Khalis",2485,0.945727161
"Al-Khalis",2486,0.945727161
"Al-Khalis",2487,0.945727161
"Al-Khalis",2488,0.945727161
"Al-Khalis",2489,0.945727161
"Al-Khalis",2490,0.945727161
"Al-Khalis",2491,0.945727161
"Al-Mahawil",2293,5.697906259
"Al-Mahawil",2294,5.697906259
"Al-Mahawil",2295,5.697906259
"Al-Mahawil",2296,5.697906259
"Al-Mahawil",2297,5.697906259
"Al-Mahawil",2298,5.697906259
"Al-Mahawil",2299,5.697906259
"Al-Mahawil",2300,5.697906259
"Al-Mahawil",2301,5.697906259
"Al-Mahawil",2302,5.697906259
"Al-Mahawil",2303,5.697906259
"Al-Mahawil",2304,5.697906259
"Al-Mahawil",2305,5.697906259
"Al-Mahawil",2306,5.697906259
"Al-Mahawil",2307,5.697906259
"Al-Mahawil",2308,5.697906259
"Al-Mahawil",2309,5.697906259
"Al-Mahawil",2310,5.697906259
"Al-Mahawil",2311,5.697906259
"Al-Mahawil",2312,5.697906259
"Al-Mahawil",2313,5.697906259
"Al-Mahawil",2314,3.939670254
"Al-Mahawil",2315,3.939670254
"Al-Mahawil",2316,3.939670254
"Al-Mahawil",2317,3.939670254
"Al-Mahawil",2318,3.939670254
"Al-Mahawil",2319,3.939670254
"Al-Mahawil",2320,3.939670254
"Al-Mahawil",2321,3.939670254
"Al-Mahawil",2322,3.939670254
"Al-Mahawil",2323,3.939670254
"Al-Mahawil",2324,3.939670254
"Al-Mahawil",2325,3.939670254
"Al-Mahawil",2326,3.939670254
"Al-Mahawil",2327,3.939670254
"Al-Mahawil",2328,3.939670254
"Al-Mahawil",2329,3.939670254
"Al-Mahawil",2330,3.939670254
"Al-Mahawil",2331,3.939670254
"Al-Mahawil",2332,3.939670254
"Al-Mahawil",2333,3.939670254
"Al-Mahawil",2334,3.939670254
"Al-Mahawil",2335,3.939670254
"Al-Mahawil",2336,3.939670254
"Al-Mahawil",2337,3.939670254
"Al-Mahawil",2338,3.939670254
"Al-Mahawil",2339,3.939670254
"Al-Mahawil",2340,3.766769005
"Al-Mahawil",2341,3.766769005
"Al-Mahawil",2342,3.766769005
"Al-Mahawil",2343,3.766769005
"Al-Mahawil",2344,3.766769005
"Al-Mahawil",2345,5.230928386
"Al-Mahawil",2346,5.230928386
"Al-Mahawil",2347,5.230928386
"Al-Mahawil",2348,5.230928386
"Al-Mahawil",2349,4.651104585
"Al-Mahawil",2350,4.651104585
"Al-Mahawil",2351,4.651104585
"Al-Mahawil",2352,4.651104585
"Al-Mahawil",2353,4.651104585
"Al-Mahawil",2354,4.651104585
"Al-Mahawil",2355,4.651104585
"Al-Mahawil",2356,4.651104585
"Al-Mahawil",2357,4.651104585
"Al-Mahawil",2358,4.651104585
"Al-Mahawil",2359,4.651104585
"Al-Mahawil",2360,4.651104585
"Al-Mahawil",2361,4.651104585
"Al-Mahawil",2362,4.651104585
"Al-Mahawil",2363,4.651104585
"Al-Mahawil",2364,4.651104585
"Al-Mahawil",2365,4.651104585
"Al-Mahawil",2366,4.651104585
"Al-Mahawil",2367,4.651104585
"Al-Mahawil",2368,4.651104585
"Al-Mahawil",2369,4.651104585
"Al-Mahawil",2370,4.651104585
"Al-Mahawil",2371,4.651104585
"Al-Mahawil",2372,4.651104585
"Al-Mahawil",2373,4.651104585
"Al-Mahawil",2374,4.651104585
"Al-Mahawil",2375,4.651104585
"Al-Mahawil",2376,4.651104585
"Al-Mahawil",2377,4.651104585
"Al-Mahawil",2378,4.651104585
"Al-Mahawil",2379,4.651104585
"Al-Mahawil",2380,4.651104585
"Al-Mahawil",2381,4.651104585
"Al-Mahawil",2382,4.651104585
"Al-Mahawil",2383,4.651104585
"Al-Mahawil",2384,4.651104585
"Al-Mahawil",2385,4.651104585
"Al-Mahawil",2386,4.651104585
"Al-Mahawil",2387,4.651104585
"Al-Mahawil",2388,5.70646733
"Al-Mahawil",2389,5.70646733
"Al-Mahawil",2390,5.70646733
"Al-Mahawil",2391,5.70646733
"Al-Mahawil",2392,2.43283522
"Al-Mahawil",2393,2.43283522
"Al-Mahawil",2394,2.43283522
"Al-Mahawil",2395,2.43283522
"Al-Mahawil",2396,2.43283522
"Al-Mahawil",2397,2.43283522
"Al-Mahawil",2398,2.43283522
"Al-Mahawil",2399,2.43283522
"Al-Mahawil",2400,2.43283522
"Al-Mahawil",2401,2.43283522
"Al-Mahawil",2402,2.43283522
"Al-Mahawil",2403,2.43283522
"Al-Mahawil",2404,2.43283522
"Al-Mahawil",2405,2.43283522
"Al-Mahawil",2406,2.43283522
"Al-Mahawil",2407,2.43283522
"Al-Mahawil",2408,2.43283522
"Al-Mahawil",2409,2.43283522
"Al-Mahawil",2410,2.43283522
"Al-Mahawil",2411,2.43283522
"Al-Mahawil",2412,2.43283522
"Al-Mahawil",2413,2.43283522
"Al-Mahawil",2414,2.43283522
"Al-Mahawil",2415,2.43283522
"Al-Mahawil",2416,2.43283522
"Al-Mahawil",2417,2.43283522
"Al-Mahawil",2418,2.43283522
"Al-Mahawil",2419,2.43283522
"Al-Mahawil",2420,2.43283522
"Al-Mahawil",2421,2.43283522
"Al-Mahawil",2422,2.43283522
"Al-Mahawil",2423,2.43283522
"Al-Mahawil",2424,2.43283522
"Al-Mahawil",2425,2.43283522
"Al-Mahawil",2426,2.43283522
"Al-Mahawil",2427,2.43283522
"Al-Mahawil",2428,2.43283522
"Al-Mahawil",2429,2.43283522
"Al-Mahawil",2430,2.43283522
"Al-Mahawil",2431,2.43283522
"Al-Mahawil",2432,2.43283522
"Al-Mahawil",2433,2.43283522
"Al-Mahawil",2434,2.43283522
"Al-Mahawil",2435,2.43283522
"Al-Mahawil",2436,2.827566762
"Al-Mahawil",2437,2.827566762
"Al-Mahawil",2438,2.827566762
"Al-Mahawil",2439,2.827566762
"Al-Mahawil",2440,2.827566762
"Al-Mahawil",2441,2.827566762
"Al-Mahawil",2442,2.827566762
"Al-Mahawil",2443,2.827566762
"Al-Mahawil",2444,2.733517125
"Al-Mahawil",2445,2.733517125
"Al-Mahawil",2446,2.733517125
"Al-Mahawil",2447,2.733517125
"Al-Mahawil",2448,2.733517125
"Al-Mahawil",2449,1.366758563
"Al-Mahawil",2450,1.366758563
"Al-Mahawil",2451,1.366758563
"Al-Mahawil",2452,1.366758563
"Al-Mahawil",2453,1.366758563
"Al-Mahawil",2454,1.366758563
"Al-Mahawil",2455,1.366758563
"Al-Mahawil",2456,1.366758563
"Al-Mahawil",2457,1.366758563
"Al-Mahawil",2458,1.366758563
"Al-Mahawil",2459,1.366758563
"Al-Mahawil",2460,1.366758563
"Al-Mahawil",2461,1.366758563
"Al-Mahawil",2462,1.366758563
"Al-Mahawil",2463,1.366758563
"Al-Mahawil",2464,1.366758563
"Al-Mahawil",2465,1.366758563
"Al-Mahawil",2466,2.733517125
"Al-Mahawil",2467,2.733517125
"Al-Mahawil",2468,2.733517125
"Al-Mahawil",2469,2.733517125
"Al-Mahawil",2470,2.733517125
"Al-Mahawil",2471,2.733517125
"Al-Mahawil",2472,2.733517125
"Al-Mahawil",2473,2.733517125
"Al-Mahawil",2474,2.733517125
"Al-Mahawil",2475,2.733517125
"Al-Mahawil",2476,2.733517125
"Al-Mahawil",2477,2.733517125
"Al-Mahawil",2478,2.733517125
"Al-Mahawil",2479,2.733517125
"Al-Mahawil",2480,2.733517125
"Al-Mahawil",2481,2.733517125
"Al-Mahawil",2482,2.733517125
"Al-Mahawil",2483,2.733517125
"Al-Mahawil",2484,2.733517125
"Al-Mahawil",2485,2.733517125
"Al-Mahawil",2486,2.733517125
"Al-Mahawil",2487,2.733517125
"Al-Mahawil",2488,2.733517125
"Al-Mahawil",2489,2.733517125
"Al-Mahawil",2490,2.733517125
"Al-Mahawil",2491,2.733517125
"Al-Mahawil",2492,2.733517125
"Al-Mahawil",2493,2.733517125
"Al-Mahawil",2494,2.733517125
"Al-Mahawil",2495,2.733517125
"Al-Mahawil",2496,2.645522585
"Al-Mahawil",2497,2.645522585
"Al-Mahawil",2498,2.645522585
"Al-Mahawil",2499,2.645522585
"Al-Mahawil",2500,2.645522585
"Al-Mahawil",2501,2.645522585
"Al-Mahawil",2502,2.645522585
"Al-Mahawil",2503,2.645522585
"Al-Mahawil",2504,2.645522585
"Al-Mahawil",2505,2.645522585
"Al-Mahawil",2506,2.645522585
"Al-Mahawil",2507,2.645522585
"Al-Mahawil",2508,2.645522585
"Al-Mahawil",2509,2.645522585
"Al-Mahawil",2510,2.645522585
"Al-Mahawil",2511,2.645522585
"Al-Mahawil",2512,2.645522585
"Al-Mahawil",2513,2.645522585
"Al-Mahawil",2514,2.645522585
"Al-Mahawil",2515,2.645522585
"Al-Mahawil",2516,2.645522585
"Al-Mahawil",2517,2.645522585
"Al-Mahawil",2518,2.645522585
"Al-Mahawil",2519,2.645522585
"Al-Mahawil",2520,2.645522585
"Al-Mahawil",2521,2.645522585
"Al-Mahawil",2522,2.645522585
"Al-Mahawil",2523,2.645522585
"Al-Mahawil",2524,2.645522585
"Al-Mahawil",2525,2.645522585
"Al-Mahawil",2526,2.645522585
"Al-Mahawil",2527,2.645522585
"Al-Mahawil",2528,2.645522585
"Al-Mahawil",2529,2.645522585
"Al-Mahawil",2530,2.645522585
"Al-Mahawil",2531,2.645522585
"Al-Mahawil",2532,2.645522585
"Al-Mahawil",2533,2.645522585
"Al-Mahawil",2534,2.645522585
"Al-Mahawil",2535,2.645522585
"Al-Mahawil",2536,2.645522585
"Al-Mahawil",2537,2.645522585
"Al-Mahawil",2538,2.645522585
"Al-Mahawil",2539,2.645522585
"Al-Muqdadiya",2293,5.525544207
"Al-Muqdadiya",2294,5.525544207
"Al-Muqdadiya",2295,5.525544207
"Al-Muqdadiya",2296,5.525544207
"Al-Muqdadiya",2297,11.05108841
"Al-Muqdadiya",2298,11.05108841
"Al-Muqdadiya",2299,11.05108841
"Al-Muqdadiya",2300,11.05108841
"Al-Muqdadiya",2301,5.525544207
"Al-Muqdadiya",2302,5.525544207
"Al-Muqdadiya",2303,5.525544207
"Al-Muqdadiya",2304,5.525544207
"Al-Muqdadiya",2305,5.525544207
"Al-Muqdadiya",2306,5.525544207
"Al-Muqdadiya",2307,5.525544207
"Al-Muqdadiya",2308,5.525544207
"Al-Muqdadiya",2309,5.525544207
"Al-Muqdadiya",2310,5.525544207
"Al-Muqdadiya",2311,5.525544207
"Al-Muqdadiya",2312,5.525544207
"Al-Muqdadiya",2313,5.525544207
"Al-Muqdadiya",2314,5.525544207
"Al-Muqdadiya",2315,5.525544207
"Al-Muqdadiya",2316,5.525544207
"Al-Muqdadiya",2317,5.525544207
"Al-Muqdadiya",2318,5.525544207
"Al-Muqdadiya",2319,2.762772103
"Al-Muqdadiya",2320,2.762772103
"Al-Muqdadiya",2321,2.762772103
"Al-Muqdadiya",2322,2.762772103
"Al-Muqdadiya",2323,5.525544207
"Al-Muqdadiya",2324,5.525544207
"Al-Muqdadiya",2325,5.525544207
"Al-Muqdadiya",2326,5.525544207
"Al-Muqdadiya",2327,5.525544207
"Al-Muqdadiya",2328,5.525544207
"Al-Muqdadiya",2329,5.525544207
"Al-Muqdadiya",2330,5.525544207
"Al-Muqdadiya",2331,5.525544207
"Al-Muqdadiya",2332,2.762772103
"Al-Muqdadiya",2333,2.762772103
"Al-Muqdadiya",2334,2.762772103
"Al-Muqdadiya",2335,2.762772103
"Al-Muqdadiya",2336,2.762772103
"Al-Muqdadiya",2337,2.762772103
"Al-Muqdadiya",2338,2.762772103
"Al-Muqdadiya",2339,2.762772103
"Al-Muqdadiya",2340,5.180591651
"Al-Muqdadiya",2341,5.180591651
"Al-Muqdadiya",2342,5.180591651
"Al-Muqdadiya",2343,5.180591651
"Al-Muqdadiya",2344,5.180591651
"Al-Muqdadiya",2345,6.475739564
"Al-Muqdadiya",2346,6.475739564
"Al-Muqdadiya",2347,6.475739564
"Al-Muqdadiya",2348,6.475739564
"Al-Muqdadiya",2349,9.066035389
"Al-Muqdadiya",2350,9.066035389
"Al-Muqdadiya",2351,9.066035389
"Al-Muqdadiya",2352,9.066035389
"Al-Muqdadiya",2353,9.066035389
"Al-Muqdadiya",2354,9.066035389
"Al-Muqdadiya",2355,9.066035389
"Al-Muqdadiya",2356,9.066035389
"Al-Muqdadiya",2357,9.066035389
"Al-Muqdadiya",2358,9.066035389
"Al-Muqdadiya",2359,9.066035389
"Al-Muqdadiya",2360,9.066035389
"Al-Muqdadiya",2361,9.066035389
"Al-Muqdadiya",2362,7.770887477
"Al-Muqdadiya",2363,7.770887477
"Al-Muqdadiya",2364,7.770887477
"Al-Muqdadiya",2365,7.770887477
"Al-Muqdadiya",2366,7.770887477
"Al-Muqdadiya",2367,7.770887477
"Al-Muqdadiya",2368,7.770887477
"Al-Muqdadiya",2369,7.770887477
"Al-Muqdadiya",2370,7.770887477
"Al-Muqdadiya",2371,7.770887477
"Al-Muqdadiya",2372,7.770887477
"Al-Muqdadiya",2373,7.770887477
"Al-Muqdadiya",2374,7.770887477
"Al-Muqdadiya",2375,7.770887477
"Al-Muqdadiya",2376,7.770887477
"Al-Muqdadiya",2377,7.770887477
"Al-Muqdadiya",2378,7.770887477
"Al-Muqdadiya",2379,7.770887477
"Al-Muqdadiya",2380,7.770887477
"Al-Muqdadiya",2381,7.770887477
"Al-Muqdadiya",2382,7.770887477
"Al-Muqdadiya",2383,7.770887477
"Al-Muqdadiya",2384,7.770887477
"Al-Muqdadiya",2385,7.770887477
"Al-Muqdadiya",2386,7.770887477
"Al-Muqdadiya",2387,7.770887477
"Al-Muqdadiya",2388,7.770887477
"Al-Muqdadiya",2389,7.770887477
"Al-Muqdadiya",2390,7.770887477
"Al-Muqdadiya",2391,7.770887477
"Al-Muqdadiya",2392,1.25375712
"Al-Muqdadiya",2393,1.25375712
"Al-Muqdadiya",2394,1.25375712
"Al-Muqdadiya",2395,1.25375712
"Al-Muqdadiya",2396,1.25375712
"Al-Muqdadiya",2397,1.25375712
"Al-Muqdadiya",2398,1.25375712
"Al-Muqdadiya",2399,1.25375712
"Al-Muqdadiya",2400,1.25375712
"Al-Muqdadiya",2401,1.25375712
"Al-Muqdadiya",2402,1.25375712
"Al-Muqdadiya",2403,1.25375712
"Al-Muqdadiya",2404,1.25375712
"Al-Muqdadiya",2405,1.25375712
"Al-Muqdadiya",2406,1.25375712
"Al-Muqdadiya",2407,1.25375712
"Al-Muqdadiya",2408,1.25375712
"Al-Muqdadiya",2409,1.25375712
"Al-Muqdadiya",2410,1.25375712
"Al-Muqdadiya",2411,1.25375712
"Al-Muqdadiya",2412,1.25375712
"Al-Muqdadiya",2413,1.25375712
"Al-Muqdadiya",2414,1.25375712
"Al-Muqdadiya",2415,1.25375712
"Al-Muqdadiya",2416,1.25375712
"Al-Muqdadiya",2417,1.25375712
"Al-Muqdadiya",2418,1.25375712
"Al-Muqdadiya",2419,1.25375712
"Al-Muqdadiya",2420,1.25375712
"Al-Muqdadiya",2421,1.25375712
"Al-Muqdadiya",2422,1.25375712
"Al-Muqdadiya",2423,1.25375712
"Al-Muqdadiya",2424,1.25375712
"Al-Muqdadiya",2425,1.25375712
"Al-Muqdadiya",2426,1.25375712
"Al-Muqdadiya",2427,1.25375712
"Al-Muqdadiya",2428,1.25375712
"Al-Muqdadiya",2429,1.25375712
"Al-Muqdadiya",2430,1.25375712
"Al-Muqdadiya",2431,3.030604959
"Al-Muqdadiya",2432,3.030604959
"Al-Muqdadiya",2433,3.030604959
"Al-Muqdadiya",2434,3.030604959
"Al-Muqdadiya",2435,3.030604959
"Al-Muqdadiya",2436,2.142181039
"Al-Muqdadiya",2437,2.142181039
"Al-Muqdadiya",2438,2.142181039
"Al-Muqdadiya",2439,2.142181039
"Al-Muqdadiya",2440,2.142181039
"Al-Muqdadiya",2441,2.142181039
"Al-Muqdadiya",2442,2.142181039
"Al-Muqdadiya",2443,2.142181039
"Al-Muqdadiya",2444,2.075840595
"Al-Muqdadiya",2445,2.075840595
"Al-Muqdadiya",2446,2.075840595
"Al-Muqdadiya",2447,2.075840595
"Al-Muqdadiya",2448,2.075840595
"Al-Muqdadiya",2449,2.075840595
"Al-Muqdadiya",2450,2.075840595
"Al-Muqdadiya",2451,2.075840595
"Al-Muqdadiya",2452,2.075840595
"Al-Muqdadiya",2453,3.713179979
"Al-Muqdadiya",2454,3.713179979
"Al-Muqdadiya",2455,3.713179979
"Al-Muqdadiya",2456,3.713179979
"Al-Muqdadiya",2457,5.13328023
"Al-Muqdadiya",2458,5.13328023
"Al-Muqdadiya",2459,5.13328023
"Al-Muqdadiya",2460,5.13328023
"Al-Muqdadiya",2461,5.13328023
"Al-Muqdadiya",2462,5.13328023
"Al-Muqdadiya",2463,5.13328023
"Al-Muqdadiya",2464,5.13328023
"Al-Muqdadiya",2465,5.13328023
"Al-Muqdadiya",2466,5.13328023
"Al-Muqdadiya",2467,5.13328023
"Al-Muqdadiya",2468,5.13328023
"Al-Muqdadiya",2469,5.13328023
"Al-Muqdadiya",2470,5.13328023
"Al-Muqdadiya",2471,5.13328023
"Al-Muqdadiya",2472,5.13328023
"Al-Muqdadiya",2473,5.13328023
"Al-Muqdadiya",2474,5.13328023
"Al-Muqdadiya",2475,5.13328023
"Al-Muqdadiya",2476,5.13328023
"Al-Muqdadiya",2477,5.13328023
"Al-Muqdadiya",2478,5.13328023
"Al-Muqdadiya",2479,5.145349071
"Al-Muqdadiya",2480,5.145349071
"Al-Muqdadiya",2481,5.145349071
"Al-Muqdadiya",2482,5.145349071
"Al-Muqdadiya",2483,6.348210191
"Al-Muqdadiya",2484,6.348210191
"Al-Muqdadiya",2485,6.348210191
"Al-Muqdadiya",2486,6.348210191
"Al-Muqdadiya",2487,6.348210191
"Al-Muqdadiya",2488,4.916041098
"Al-Muqdadiya",2489,4.916041098
"Al-Muqdadiya",2490,4.916041098
"Al-Muqdadiya",2491,4.916041098
"Al-Muqdadiya",2492,5.680401007
"Al-Muqdadiya",2493,5.680401007
"Al-Muqdadiya",2494,5.680401007
"Al-Muqdadiya",2495,5.680401007
"Al-Muqdadiya",2496,8.377817319
"Al-Muqdadiya",2497,8.377817319
"Al-Muqdadiya",2498,8.377817319
"Al-Muqdadiya",2499,8.377817319
"Al-Muqdadiya",2500,8.377817319
"Al-Muqdadiya",2501,6.887213586
"Al-Muqdadiya",2502,6.887213586
"Al-Muqdadiya",2503,6.887213586
"Al-Muqdadiya",2504,6.887213586
"Al-Muqdadiya",2505,8.276362615
"Al-Muqdadiya",2506,8.276362615
"Al-Muqdadiya",2507,8.276362615
"Al-Muqdadiya",2508,8.276362615
"Al-Muqdadiya",2509,6.887213586
"Al-Muqdadiya",2510,6.887213586
"Al-Muqdadiya",2511,6.887213586
"Al-Muqdadiya",2512,6.887213586
"Al-Muqdadiya",2513,6.887213586
"Al-Muqdadiya",2514,6.887213586
"Al-Muqdadiya",2515,6.887213586
"Al-Muqdadiya",2516,6.887213586
"Al-Muqdadiya",2517,6.887213586
"Al-Muqdadiya",2518,6.887213586
"Al-Muqdadiya",2519,6.887213586
"Al-Muqdadiya",2520,6.887213586
"Al-Muqdadiya",2521,6.887213586
"Al-Muqdadiya",2522,2.754885434
"Al-Muqdadiya",2523,2.754885434
"Al-Muqdadiya",2524,2.754885434
"Al-Muqdadiya",2525,2.754885434
"Al-Muqdadiya",2526,2.754885434
"Al-Muqdadiya",2527,2.754885434
"Al-Muqdadiya",2528,2.754885434
"Al-Muqdadiya",2529,2.754885434
"Al-Muqdadiya",2530,2.754885434
"Al-Muqdadiya",2531,2.754885434
"Al-Muqdadiya",2532,2.754885434
"Al-Muqdadiya",2533,2.754885434
"Al-Muqdadiya",2534,2.754885434
"Al-Muqdadiya",2535,2.754885434
"Al-Muqdadiya",2536,2.754885434
"Al-Muqdadiya",2537,2.754885434
"Al-Muqdadiya",2538,2.754885434
"Al-Muqdadiya",2539,2.754885434
"Al-Musayab",2293,2.006327905
"Al-Musayab",2294,2.006327905
"Al-Musayab",2295,2.006327905
"Al-Musayab",2296,2.006327905
"Al-Musayab",2297,2.006327905
"Al-Musayab",2298,2.006327905
"Al-Musayab",2299,2.006327905
"Al-Musayab",2300,2.006327905
"Al-Musayab",2301,2.006327905
"Al-Musayab",2302,2.006327905
"Al-Musayab",2303,2.006327905
"Al-Musayab",2304,2.006327905
"Al-Musayab",2305,2.006327905
"Al-Musayab",2306,2.006327905
"Al-Musayab",2307,2.006327905
"Al-Musayab",2308,2.006327905
"Al-Musayab",2309,2.006327905
"Al-Musayab",2310,2.006327905
"Al-Musayab",2311,2.006327905
"Al-Musayab",2312,2.006327905
"Al-Musayab",2313,2.006327905
"Al-Musayab",2314,2.999526653
"Al-Musayab",2315,2.999526653
"Al-Musayab",2316,2.999526653
"Al-Musayab",2317,2.999526653
"Al-Musayab",2318,2.999526653
"Al-Musayab",2319,2.999526653
"Al-Musayab",2320,2.999526653
"Al-Musayab",2321,2.999526653
"Al-Musayab",2322,2.999526653
"Al-Musayab",2323,2.999526653
"Al-Musayab",2324,2.999526653
"Al-Musayab",2325,2.999526653
"Al-Musayab",2326,2.999526653
"Al-Musayab",2327,2.999526653
"Al-Musayab",2328,4.3348641
"Al-Musayab",2329,4.3348641
"Al-Musayab",2330,4.3348641
"Al-Musayab",2331,4.3348641
"Al-Musayab",2332,2.999526653
"Al-Musayab",2333,2.999526653
"Al-Musayab",2334,2.999526653
"Al-Musayab",2335,2.999526653
"Al-Musayab",2336,2.999526653
"Al-Musayab",2337,2.999526653
"Al-Musayab",2338,2.999526653
"Al-Musayab",2339,2.999526653
"Al-Musayab",2340,2.871863372
"Al-Musayab",2341,2.871863372
"Al-Musayab",2342,2.871863372
"Al-Musayab",2343,2.871863372
"Al-Musayab",2344,2.871863372
"Al-Musayab",2345,3.988169068
"Al-Musayab",2346,3.988169068
"Al-Musayab",2347,3.988169068
"Al-Musayab",2348,3.988169068
"Al-Musayab",2349,1.116305696
"Al-Musayab",2350,1.116305696
"Al-Musayab",2351,1.116305696
"Al-Musayab",2352,1.116305696
"Al-Musayab",2353,1.116305696
"Al-Musayab",2354,1.116305696
"Al-Musayab",2355,1.116305696
"Al-Musayab",2356,1.116305696
"Al-Musayab",2357,1.116305696
"Al-Musayab",2358,1.116305696
"Al-Musayab",2359,1.116305696
"Al-Musayab",2360,1.116305696
"Al-Musayab",2361,1.116305696
"Al-Musayab",2362,1.116305696
"Al-Musayab",2363,1.116305696
